"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_rep[85]",2408.0375,0.792595767272745,49.7120650959506,2309.975,2374,2408,2441,2506,3933.87097623007,0.999596080294413
"y_rep[86]",3530.52475,0.959658084142698,59.9848350214088,3413,3490,3530,3571,3650,3907.05824143681,0.999815701584473
"y_rep[87]",382.68,0.313886253478027,19.6891090518036,344,370,383,396,422,3934.66295184334,0.999651334797505
"y_rep[88]",397.58775,0.325764663676993,20.6854483122912,358,383,397,411,439,4032.01303928384,0.999521742241457
"y_rep[89]",1470.1385,0.582578003777546,38.3053278576959,1396,1444,1470,1496,1545.025,4323.24852065466,0.999957200050465
"y_rep[90]",33.40825,0.0939884958927047,5.92978688745495,22,29,33,37,46,3980.41882558999,0.999767940694042
"y_rep[91]",36015.5435,3.11755498498531,197.801754267367,35634.975,35880,36016,36140,36413,4025.61311195649,0.999836756691836
"y_rep[92]",7007.30175,1.32497412702396,84.1097069763021,6843,6950,7009,7064,7179,4029.74387914788,0.999857476417485
"y_rep[93]",412.9985,0.313893861217153,20.1633240726676,373,400,413,426,453,4126.27925028045,1.00033708224357
"y_rep[94]",5296.451,1.11621037188985,71.2415815358905,5157,5248,5296,5345,5435,4073.56824749029,0.999383733076483
"y_rep[95]",18436.0985,2.38710433160345,150.2193405002,18146.975,18336,18435,18533,18736.025,3960.12505276821,0.999728132058824
"y_rep[96]",87.15825,0.144061929321951,9.20173216879445,69,81,87,93,106,4079.81737489945,0.999727233924024
"y_rep[97]",1394.708,0.67334089097264,40.9541517631199,1314,1367,1395,1422,1476,3699.35400015289,0.999229457292541
"y_rep[98]",236071.80075,9.33382582804538,590.214120660031,234909,235676,236065,236482,237217.025,3998.52491187604,1.00010517906464
"y_rep[99]",4390.9195,1.12354438260405,66.3761023749634,4262.975,4346,4392,4434,4522,3490.14144819149,1.00126383498385
"y_rep[100]",402.765,0.32460881890806,20.7002753689435,363,389,402,417,444,4066.60150076281,0.999658682383782
